cohort_id,state_ut,city_tier,main_cohort_id,sub_cohort_label,household_stage,cook_dependency,time_pressure,nonveg_mode,weekday_breakfast_class_mix,weekday_lunch_class_mix,weekday_snack_class_mix,weekday_dinner_class_mix,weekend_breakfast_class_mix,weekend_lunch_class_mix,weekend_snack_class_mix,weekend_dinner_class_mix
S01_T2_P26,Andhra Pradesh,Tier2_Urban,MC3,budget_family,family,self/cook,medium,budget_default,BF_POHA_CHIVDA_LIGHT|BF_PLAIN_FLATBREAD_SUBZI|BF_UPMA_DALIA_SEVAI|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_RICE_LEFTOVER_BREAKFAST,LD_DAL_ROTI_SABZI|LD_SIMPLE_GREEN_VEG_SABZI|LD_LIGHT_KHICHDI|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE,SN_TEA_BISCUIT_RUSK|SN_ROASTED_CHANA_NUTS|SN_SOUTH_TIFFIN_SNACK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_LIGHT_DAL_RICE|DN_LIGHT_ROTI_SABZI|DN_CURD_RICE_LIGHT|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_KHICHDI_SOUP,BF_POHA_CHIVDA_LIGHT|BF_PLAIN_FLATBREAD_SUBZI|BF_UPMA_DALIA_SEVAI|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_RICE_LEFTOVER_BREAKFAST,LD_DAL_ROTI_SABZI|LD_SIMPLE_GREEN_VEG_SABZI|LD_LIGHT_KHICHDI|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI,SN_TEA_BISCUIT_RUSK|SN_ROASTED_CHANA_NUTS|SN_SOUTH_TIFFIN_SNACK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_LIGHT_DAL_RICE|DN_LIGHT_ROTI_SABZI|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN
S01_T2_P27,Andhra Pradesh,Tier2_Urban,MC5,premium_experimental_foodie,couple/family,self/cook/delivery,low,default,BF_OUTSIDE_CAFE_BRUNCH|BF_FERMENTED_CREPE_PAN|BF_FRIED_FESTIVE|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST|BF_POHA_CHIVDA_LIGHT,LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE|LD_DAL_ROTI_SABZI,SN_BAKERY_CAFE|SN_STREET_CHAAT|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_WEEKEND_INDULGENCE|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_LIGHT_ROTI_SABZI,BF_OUTSIDE_CAFE_BRUNCH|BF_FERMENTED_CREPE_PAN|BF_FRIED_FESTIVE|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST|BF_POHA_CHIVDA_LIGHT,LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|LD_VEG_BIRYANI_SPECIAL|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_DAL_ROTI_SABZI,SN_BAKERY_CAFE|SN_STREET_CHAAT|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_WEEKEND_INDULGENCE|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P28,Andhra Pradesh,Tier2_Urban,MC1,migrant_adult_home_state,migrant,self/cook/delivery,medium,default,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST,LD_DAL_ROTI_SABZI|LD_WEEKEND_SPECIAL_REGIONAL|LD_OUTSIDE_DELIVERY_INDIAN|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE,SN_STREET_CHAAT|SN_NAMKEEN_CHIVDA|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_LIGHT_ROTI_SABZI|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST,LD_DAL_ROTI_SABZI|LD_WEEKEND_SPECIAL_REGIONAL|LD_OUTSIDE_DELIVERY_INDIAN|LD_VEG_BIRYANI_SPECIAL|LD_FESTIVE_THALI|LD_SOUTH_SAMBAR_RASAM,SN_STREET_CHAAT|SN_NAMKEEN_CHIVDA|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_LIGHT_ROTI_SABZI|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN
S01_T2_P29,Andhra Pradesh,Tier2_Urban,MC2,interstate_couple_mixed_cuisine,couple/family,self/cook,medium,default,BF_FERMENTED_CREPE_PAN|BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST,LD_DAL_ROTI_SABZI|LD_SOUTH_SAMBAR_RASAM|LD_WEEKEND_SPECIAL_REGIONAL|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE|LD_COCONUT_VEG_STEW,SN_STEAMED_SNACK|SN_STREET_CHAAT|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_WEEKEND_INDULGENCE|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_LIGHT_ROTI_SABZI,BF_FERMENTED_CREPE_PAN|BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST,LD_DAL_ROTI_SABZI|LD_SOUTH_SAMBAR_RASAM|LD_WEEKEND_SPECIAL_REGIONAL|LD_VEG_BIRYANI_SPECIAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN,SN_STEAMED_SNACK|SN_STREET_CHAAT|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_WEEKEND_INDULGENCE|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P30,Andhra Pradesh,Tier2_Urban,MC5,regular_nonveg_household,family/couple,home cook,medium,regular_nonveg,BF_EGG_FAST|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST|BF_POHA_CHIVDA_LIGHT,LD_CHICKEN_HOME_CURRY|LD_FISH_CURRY_RICE|LD_EGG_CURRY_BHURJI|LD_DAL_ROTI_SABZI|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE,SN_EGG_SNACK|SN_NONVEG_SNACK|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_NONVEG_HOME_DINNER|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_LIGHT_ROTI_SABZI,BF_EGG_FAST|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST|BF_POHA_CHIVDA_LIGHT,LD_CHICKEN_HOME_CURRY|LD_FISH_CURRY_RICE|LD_EGG_CURRY_BHURJI|LD_DAL_ROTI_SABZI|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL,SN_EGG_SNACK|SN_NONVEG_SNACK|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_NONVEG_HOME_DINNER|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P31,Andhra Pradesh,Tier2_Urban,MC5,eggitarian_low_meat,couple/family,self/cook,medium,egg_only,BF_EGG_FAST|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI,LD_EGG_CURRY_BHURJI|LD_EGG_RICE_MEAL|LD_HIGH_PROTEIN_VEG_PLATE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE|LD_DAL_ROTI_SABZI,SN_EGG_SNACK|SN_ROASTED_CHANA_NUTS|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_LIGHT_DAL_RICE|DN_LOW_CARB_DINNER|DN_CURD_RICE_LIGHT|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI,BF_EGG_FAST|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI,LD_EGG_CURRY_BHURJI|LD_EGG_RICE_MEAL|LD_HIGH_PROTEIN_VEG_PLATE|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_EGG_SNACK|SN_ROASTED_CHANA_NUTS|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_LIGHT_DAL_RICE|DN_LOW_CARB_DINNER|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P32,Andhra Pradesh,Tier2_Urban,MC5,seafood_coastal_nonveg,family/couple,home cook,medium,seafood,BF_FERMENTED_CREPE_PAN|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_POHA_CHIVDA_LIGHT,LD_FISH_CURRY_RICE|LD_FISH_FRY_MEAL|LD_PRAWN_CRAB_COASTAL|LD_COCONUT_VEG_STEW|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_DAL_ROTI_SABZI,SN_NONVEG_SNACK|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_NONVEG_HOME_DINNER|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI,BF_FERMENTED_CREPE_PAN|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_POHA_CHIVDA_LIGHT,LD_FISH_CURRY_RICE|LD_FISH_FRY_MEAL|LD_PRAWN_CRAB_COASTAL|LD_COCONUT_VEG_STEW|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_DAL_ROTI_SABZI,SN_NONVEG_SNACK|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_NONVEG_HOME_DINNER|DN_CURD_RICE_LIGHT|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P33,Andhra Pradesh,Tier2_Urban,MC5,sunday_mutton_nonveg,family,home cook,medium,sunday_mutton,BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_EGG_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI,LD_DAL_ROTI_SABZI|LD_CHICKEN_HOME_CURRY|LD_MUTTON_SUNDAY_CURRY|LD_MUSLIM_BIRYANI_KORMA|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE,SN_NONVEG_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_CURD_CHAAS_LASSI,DN_WEEKEND_INDULGENCE|DN_NONVEG_HOME_DINNER|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_LIGHT_ROTI_SABZI,BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_EGG_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI,LD_DAL_ROTI_SABZI|LD_CHICKEN_HOME_CURRY|LD_MUTTON_SUNDAY_CURRY|LD_MUSLIM_BIRYANI_KORMA|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL,SN_NONVEG_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_CURD_CHAAS_LASSI,DN_WEEKEND_INDULGENCE|DN_NONVEG_HOME_DINNER|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P34,Andhra Pradesh,Tier2_Urban,MC5,home_veg_outside_nonveg,couple/family,home veg + outside,medium,outside_nonveg,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_CHILLA_PROTEIN|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI,LD_DAL_ROTI_SABZI|LD_PANEER_HOME_DRY|LD_SUNDAY_OUTSIDE_NONVEG|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE,SN_STREET_CHAAT|SN_NAMKEEN_CHIVDA|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_WEEKEND_INDULGENCE|DN_LIGHT_ROTI_SABZI|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_CHILLA_PROTEIN|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI,LD_DAL_ROTI_SABZI|LD_PANEER_HOME_DRY|LD_SUNDAY_OUTSIDE_NONVEG|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI,SN_STREET_CHAAT|SN_NAMKEEN_CHIVDA|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_WEEKEND_INDULGENCE|DN_LIGHT_ROTI_SABZI|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN
S01_T2_P35,Andhra Pradesh,Tier2_Urban,MC3,child_picky_eater,family kids,cook/mother-managed,very high,default,BF_BREAD_MODERN_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST|BF_POHA_CHIVDA_LIGHT,LD_PANEER_HOME_DRY|LD_SIMPLE_GREEN_VEG_SABZI|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE|LD_DAL_ROTI_SABZI,SN_FRUIT_CHAAT|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_LIGHT_ROTI_SABZI,BF_BREAD_MODERN_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI|BF_RICE_LEFTOVER_BREAKFAST|BF_POHA_CHIVDA_LIGHT,LD_PANEER_HOME_DRY|LD_SIMPLE_GREEN_VEG_SABZI|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_FRUIT_CHAAT|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P36,Andhra Pradesh,Tier2_Urban,MC4,recovery_senior_light,recovery/elderly,caregiver/self,medium,health_veg_or_default,BF_DIABETIC_LOW_GI|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_FERMENTED_CREPE_PAN|BF_RICE_LEFTOVER_BREAKFAST|BF_POHA_CHIVDA_LIGHT,LD_LIGHT_KHICHDI|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE|LD_DAL_ROTI_SABZI,SN_FRUIT_CHAAT|SN_CURD_CHAAS_LASSI|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_KHICHDI_SOUP|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_LIGHT_ROTI_SABZI,BF_DIABETIC_LOW_GI|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_FERMENTED_CREPE_PAN|BF_RICE_LEFTOVER_BREAKFAST|BF_POHA_CHIVDA_LIGHT,LD_LIGHT_KHICHDI|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_FRUIT_CHAAT|SN_CURD_CHAAS_LASSI|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_KHICHDI_SOUP|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P37,Andhra Pradesh,Tier2_Urban,MC1,flatmates_shared_kitchen,flatmates,shared kitchen/low coordination,high,default,BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT|BF_EGG_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI,LD_ONE_POT_PRESSURE|LD_OUTSIDE_DELIVERY_INDIAN|LD_INDO_CHINESE_MEAL|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE|LD_DAL_ROTI_SABZI,SN_MOMO_NOODLES_SNACK|SN_NAMKEEN_CHIVDA|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_ONE_POT_DINNER|DN_WEEKEND_INDULGENCE|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_LIGHT_ROTI_SABZI,BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT|BF_EGG_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI,LD_ONE_POT_PRESSURE|LD_OUTSIDE_DELIVERY_INDIAN|LD_INDO_CHINESE_MEAL|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_MOMO_NOODLES_SNACK|SN_NAMKEEN_CHIVDA|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_ONE_POT_DINNER|DN_WEEKEND_INDULGENCE|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
S01_T2_P38,Andhra Pradesh,Tier2_Urban,MC5,field_work_heavy_breakfast,working/field,self/cook,medium,default,BF_FIELD_WORK_HEAVY|BF_STUFFED_FLATBREAD|BF_EGG_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI|BF_POHA_CHIVDA_LIGHT,LD_DAL_ROTI_SABZI|LD_CHICKEN_HOME_CURRY|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|LD_SOUTH_TAMARIND_LEMON_RICE,SN_CURD_CHAAS_LASSI|SN_ROASTED_CHANA_NUTS|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_LIGHT_DAL_RICE|DN_CURD_RICE_LIGHT|LD_SOUTH_SAMBAR_RASAM|LD_SOUTH_CURD_RICE|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI,BF_FIELD_WORK_HEAVY|BF_STUFFED_FLATBREAD|BF_EGG_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI|BF_POHA_CHIVDA_LIGHT,LD_DAL_ROTI_SABZI|LD_CHICKEN_HOME_CURRY|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI,SN_CURD_CHAAS_LASSI|SN_ROASTED_CHANA_NUTS|SN_SOUTH_TIFFIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_FRIED_PAKORA_SAMOSA,DN_LIGHT_DAL_RICE|LD_VEG_BIRYANI_SPECIAL|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|DN_LIGHT_ROTI_SABZI
